status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
46895347303_10153634539967304,b'This calls for a cool celebration. #NationalIcedTeaDay',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153634539967304/?type=3,2016-06-10 13:30:00,90,8,18
46895347303_10153624943217304,b'Study break fuel',b'Jack in the Box | Finals',video,https://www.facebook.com/jackinthebox/videos/10153624943217304/,2016-06-06 12:01:00,66,14,12
46895347303_10153603557247304,b'Fry claws taste better than metal claws.',b'Jack in the Box | Fry Claws',video,https://www.facebook.com/jackinthebox/videos/10153603557247304/,2016-05-27 12:00:00,768,61,140
46895347303_10153593218497304,b'I made this burger for you...girl',b'Jack in the Box | Boy Band',video,https://www.facebook.com/jackinthebox/videos/10153593218497304/,2016-05-21 14:59:47,264,24,60
46895347303_10153586784252304,"b'The Triple Cheese & Hash Brown Breakfast Burrito, with provolone, cheddar, pepper jack, and a crispy hash brown. A breakfast #WorthWakingUpFor.'",b'Triple Cheese and Hash Brown Breakfast Burrito',video,https://www.facebook.com/jackinthebox/videos/10153586784252304/,2016-05-18 13:20:56,118,24,14
46895347303_10153568465722304,"b'Provolone, cheddar, pepper jack, and a crispy hash brown. Taste the Triple Cheese and Hash Brown Breakfast Burrito it before it\xe2\x80\x99s gone. #WorthWakingUpFor'",b'Jack in the Box | Worth Waking Up For',video,https://www.facebook.com/jackinthebox/videos/10153568465722304/,2016-05-09 13:33:00,3662,524,379
46895347303_10153554473842304,b'Swipe right.',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153554473842304/?type=3,2016-05-02 14:30:53,139,54,25
46895347303_10153544113552304,b'That burger tho.',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153544113552304/?type=3,2016-04-27 12:50:38,173,32,17
46895347303_10153528987387304,b'A well balanced diet.',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153528987387304/?type=3,2016-04-19 15:45:33,305,63,70
46895347303_10153520591112304,b'We saved you a front row seat \xe2\x9c\x8c',b'Jack in the Box | Music Festival',video,https://www.facebook.com/jackinthebox/videos/10153520591112304/,2016-04-15 15:20:00,2117,134,157
46895347303_10153517232277304,"b""It don't mean a thing, without the rings.""",b'Jack in the Box | Basketball Rings',video,https://www.facebook.com/jackinthebox/videos/10153517232277304/,2016-04-13 19:02:00,824,37,61
46895347303_10153505299377304,,"b""Jack in the Box's cover photo""",photo,https://www.facebook.com/jackinthebox/photos/a.10150631608197304.388514.46895347303/10153505298937304/?type=3,2016-04-08 11:33:14,313,69,69
46895347303_10153478095772304,b'And the crowd goes wild!',b'Jack in the Box | Food Throw Line',video,https://www.facebook.com/jackinthebox/videos/10153478095772304/,2016-04-04 16:00:01,65,20,12
46895347303_10153482149342304,b'How to Survive the Zombie Apocalypse',b'Jack in the Box | How to Guide Pt.1',video,https://www.facebook.com/jackinthebox/videos/10153482149342304/,2016-04-03 12:00:01,1411,135,259
46895347303_10153478082997304,"b""Can someone get him some water? He's burning up out there!""",b'Jack in the Box | Bringing the Heat',video,https://www.facebook.com/jackinthebox/videos/10153478082997304/,2016-04-02 12:00:00,304,50,29
46895347303_10153478086632304,b'Find the panda...',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153478086632304/?type=3,2016-04-01 12:46:52,5143,1748,2434
46895347303_10153461426567304,"b""Can't choose? No need to. Share with yourself.""",b'Jack in the Box | Breakfast Croissants',video,https://www.facebook.com/jackinthebox/videos/10153461426567304/,2016-03-25 12:30:00,91,28,4
46895347303_10153457514852304,"b""AND IT'S SLAMMED IN!""",b'Jack in the Box | They Got Two',video,https://www.facebook.com/jackinthebox/videos/10153457514852304/,2016-03-24 13:01:20,934,65,125
46895347303_10153449754467304,b'Fries v. Curly Fries... what side are you on?',b'Jack in the Box | Fries v. Curly Fries',video,https://www.facebook.com/jackinthebox/videos/10153449754467304/,2016-03-22 12:15:00,2547,489,499
46895347303_10153435978667304,b'Dreams do come true.',b'Jack in the Box | Short Stack',video,https://www.facebook.com/jackinthebox/videos/10153435978667304/,2016-03-17 15:56:30,605,47,68
46895347303_10153428459632304,,b'Bart Baker',video,https://www.facebook.com/BartBaker/videos/942872319100851/,2016-03-14 11:43:44,17,4,0
46895347303_10153395915912304,b'#Underbun2016',b'Jack in the Box | Underbun',video,https://www.facebook.com/jackinthebox/videos/10153395915912304/,2016-03-02 13:00:01,1250,96,114
46895347303_10153390596092304,b'That face you make when you see how big the Double Jack is.',,video,https://www.facebook.com/jackinthebox/videos/10153390596092304/,2016-02-28 12:00:01,68,14,21
46895347303_10153390593537304,b'Jack: the original \xe2\x80\x9cHaha\xe2\x80\x9d Facebook emoji',,video,https://www.facebook.com/jackinthebox/videos/10153390593537304/,2016-02-27 22:16:21,156,12,33
46895347303_10153387794502304,b'And the winner is...',b'Jack in the Box | Award Show',video,https://www.facebook.com/jackinthebox/videos/10153387794502304/,2016-02-27 12:00:02,104,9,17
46895347303_10153386236882304,b'Can you say DOUBLE WOW?',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153386236882304/?type=3,2016-02-25 18:24:16,286,42,23
46895347303_10153370640617304,b'Cause two is always better than one.',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153370640617304/?type=3,2016-02-17 14:56:19,262,44,52
46895347303_10153368811727304,,b'Miranda Sings',video,https://www.facebook.com/MirandaSingsOfficial/videos/10153501572009220/,2016-02-16 14:14:44,359,82,0
46895347303_10153360296707304,"b""Jack's made a #DeclarationofDelicious with the all-new Double Jack. Forming a more perfect union between 100% beef, cheese and mouth. Taste it today.""",b'Jack in the Box | Double Jack',link,http://jbox.is/doublejack,2016-02-15 12:00:01,4881,231,188
46895347303_10153360185057304,"b""Can't a burger dream?""",,video,https://www.facebook.com/jackinthebox/videos/10153360185057304/,2016-02-12 12:53:08,3330,176,233
46895347303_10153358769857304,"b""Greetings, America. It's is I, Nathaniel Caw. And behold, I have revolutionized myself. As if I needed to. Join the cause, hungry compatriots. Revolutionize Thyself at jbox.is/revthyself""",b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153358769857304/?type=3,2016-02-11 16:29:25,7195,298,227
46895347303_10153355445362304,"b""Behold America! A burger revolution is in the palm of your hand. Taste the all-new #DoubleJack today. It's a #DeclarationofDelicious""",b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153355445362304/?type=3,2016-02-09 18:00:55,240,69,66
46895347303_10153353118362304,b'Claim your free burger at http://jbox.is/BurgerGiveaway. It\xe2\x80\x99s a #DeclarationOfDelicious.',b'Million Burger Giveaway',link,http://jbox.is/BurgerGiveaway,2016-02-08 13:51:19,9874,3063,6829
46895347303_10153335409847304,"b""If two croissants can't help make a bad day better, we are totally out of ideas. #NationalCroissantDay""",b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153335409847304/?type=3,2016-01-30 12:47:00,191,45,27
46895347303_10153335083862304,"b'Feast your eyes \xe2\x80\x94 then your mouth, America. Be among the first to try the new #DoubleJack. It\xe2\x80\x99s our #DeclarationOfDelicious.'",b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153335083862304/?type=3,2016-01-29 13:05:01,522,85,101
46895347303_10153331827537304,"b'Tomorrow marks a more perfect union of beef, cheese, and mouth. Be a part of burger history. Taste the Double Jack. #DeclarationOfDelicious'",b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153331827537304/?type=3,2016-01-28 00:00:00,478,83,76
46895347303_10153329406647304,"b'Get hungry, compatriots. A revolution of flavor looms ever closer. The Double Jack arrives on 1/28. Taste it first. #DeclarationOfDelicious'",b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153329406647304/?type=3,2016-01-26 14:00:01,260,32,40
46895347303_10153327846597304,b'The Double Jack is bringing freedom and flavor to America\xe2\x80\x99s taste buds. Try it before anyone else on 1/28. #DeclarationOfDelicious',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153327846597304/?type=3,2016-01-25 13:33:55,378,55,71
46895347303_10153324477007304,b'It\xe2\x80\x99s a history making burger. And it\xe2\x80\x99s coming soon. Be among the first to taste the fresh and tasty Double Jack. #DeclarationOfDelicious',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153324477007304/?type=3,2016-01-24 13:00:01,478,75,79
46895347303_10153319516487304,"b'Freshly cracked eggs and sausage or bacon & ham.\nNo, you\xe2\x80\x99re not dreaming. And no, we won\xe2\x80\x99t pinch you. #homeofbreakfastservedallday'",b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153319516487304/?type=3,2016-01-20 20:56:00,239,27,41
46895347303_10153308038087304,b'Give in to those late night temptations. #MunchieMeal',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153308038087304/?type=3,2016-01-14 00:05:01,91,17,10
46895347303_10153296739602304,b'\xe2\x98\x94\xef\xb8\x8f + \xe2\x98\x80\xef\xb8\x8f =',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153296739602304/?type=3,2016-01-07 20:05:54,265,31,38
46895347303_10153296160682304,b'Look no further. A craveable combo to the rescue.',b'Jack In The Box | Chipotle Chicken Club Combo',link,http://jbox.is/chipotlechicken,2016-01-07 13:15:01,13913,544,804
46895347303_10153280291827304,b'Make your first meal of 2016 count.',b'Jack in the Box | Happy New Year!',video,https://www.facebook.com/jackinthebox/videos/10153280291827304/,2015-12-31 16:00:04,999,74,73
46895347303_10153265424102304,b'Get what you really want this year.',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153265424102304/?type=3,2015-12-23 13:59:01,162,31,26
46895347303_10153254475682304,"b""Stuck in a sticky situation? Nothing a Grande Sausage Breakfast Burrito can't fix.""",,video,https://www.facebook.com/jackinthebox/videos/10153254475682304/,2015-12-16 19:24:06,3086,141,555
46895347303_10153241057057304,"b'Don\xe2\x80\x99t be a SLUMBERJACK! Get a FREE Breakfast Burrito with purchase of a Breakfast Burrito, including the new Jalape\xc3\xb1o Bacon Breakfast Burrito. http://jbox.is/BOGOburrito #HomeOfBreakfastServedAllDay'",b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153241057057304/?type=3,2015-12-08 19:46:01,251,40,51
46895347303_10153230046892304,"b""Hungry but don't know what to eat? Don't worry we have plenty of options served any hour of the day.#HomeofBreakfastServedAllDay""",,video,https://www.facebook.com/jackinthebox/videos/10153230046892304/,2015-12-02 14:53:00,180,23,36
46895347303_10153209623102304,"b""Don't play games with hunger. #HomeOfBreakfastServedAllDay""",,video,https://www.facebook.com/jackinthebox/videos/10153209623102304/,2015-11-19 12:44:25,1224,94,68
46895347303_10153209552737304,b'Change your morning. Change your day with the Jalape\xc3\xb1o Bacon Breakfast Burrito. http://jbox.is/jalapeno #HomeofBreakfastServedAllDay',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153209552737304/?type=3,2015-11-18 12:48:13,17936,289,634
46895347303_10153206711632304,b'Celebrate accordingly. #NationalFastFoodDay',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153206711632304/?type=3,2015-11-16 13:45:34,354,29,41
46895347303_10153197996642304,"b'Our Limited-Edition holiday Jack ornaments are BACK and they\xe2\x80\x99re just $1, plus tax! Net proceeds benefit BBBSA Come get yours today.'",b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153197996642304/?type=3,2015-11-12 12:33:35,351,46,147
46895347303_10153179380767304,b'Smothered in rich and spicy nacho cheese sauce and sliced jalape\xc3\xb1os. Come try our Spicy Nacho Seasoned Curly Fries today.',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153179380767304/?type=3,2015-10-29 16:15:00,8362,319,415
46895347303_10153165610447304,b'Every hero needs a sidekick.',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153165610447304/?type=3,2015-10-20 19:30:01,344,43,28
46895347303_10153148342842304,b'Jack in the Box presents: The Walking Fed',b'The Walking Fed',video,https://www.facebook.com/jackinthebox/videos/10153148342842304/,2015-10-10 20:00:00,2338,157,459
46895347303_10153145956552304,"b""\xe2\x80\x9cWhen Jack was 5, he picked up the guitar and played on the porch every night while I was knitting.\xe2\x80\x9d \xe2\x80\x93 Jack's Granny. Check out more and get the coupon at http://bit.ly/Jacks_GrannysHouse_FB #NoTasteLikeHome""",b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153145956552304/?type=3,2015-10-07 19:32:53,164,30,26
46895347303_10153144425402304,b'Eating breakfast whenever we want... #HomeofBreakfastServedAllDay',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153144425402304/?type=3,2015-10-06 20:00:00,299,27,18
46895347303_10153137259747304,b'\xe2\x80\x9cSaxophone. Keyboard. And even the Harmonica. Jack was my musical prodigy.\xe2\x80\x9d \xe2\x80\x93 Jack\xe2\x80\x99s Granny. Check out more and get the coupon at http://bit.ly/Jacks_GrannysHouse_FB #flashbackfriday #NoTasteLikeHome',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153137259747304/?type=3,2015-10-02 13:00:01,192,14,32
46895347303_10153087487802304,b'Thinking about lunch since breakfast? We feel you.',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153087487802304/?type=3,2015-09-30 13:00:01,15060,183,317
46895347303_10153127501162304,b'Need a late-night study buddy? We\xe2\x80\x99ve got the perfect one. #SpicyNachoChicken #MunchieMeal',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153127501162304/?type=3,2015-09-25 20:00:01,459,59,50
46895347303_10153087485267304,"b'Leaf me alone, I\xe2\x80\x99m trying to eat my fries. #FirstDayOfFallProblems'",b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10153087485267304/?type=3,2015-09-23 13:15:00,345,23,37
